--------------------
BDMEP - INMET
--------------------
Estação           : CAMPOS DO JORDAO - SP (OMM: 83714)
Latitude  (graus) : -22.75
Longitude (graus) : -45.6
Altitude  (metros): 1642.00
Estação Operante
Inicio de operação: 01/01/1939
Periodo solicitado dos dados: 01/01/1950 a 01/08/2017
Os dados listados abaixo são os que encontram-se digitados no BDMEP
Hora em UTC
--------------------
Obs.: Os dados aparecem separados por ; (ponto e vírgula) no formato txt.
      Para o formato planilha XLS, siga as instruções
--------------------
Estacao;Data;Hora;Precipitacao;TempMaxima;TempMinima;Insolacao;Evaporacao Piche;Temp Comp Media;Umidade Relativa Media;Velocidade do Vento Media;
83714;04/03/2004;1200;50.8;;;;;;;;
83714;05/03/2004;0000;;16.2;;;1;;;2;
83714;05/03/2004;1200;5.3;;;;;;;;
83714;06/03/2004;0000;;18.4;;;0.5;;;3;
83714;06/03/2004;1200;12.6;;;;;;;;
83714;07/03/2004;0000;;19.2;;;0.7;;;5.9;
83714;07/03/2004;1200;7.3;;;;;;;;
83714;08/03/2004;0000;;25.4;;;0.8;;;2.85;
83714;08/03/2004;1200;0.5;;;;;;;;
83714;09/03/2004;0000;;23.4;;;2.7;;;1.85;
83714;09/03/2004;1200;0;;;;;;;;
83714;10/03/2004;0000;;24.2;;;1.8;;;1.35;
83714;10/03/2004;1200;0.9;;;;;;;;
83714;11/03/2004;0000;;22.6;;;1.2;;;2.4;
83714;11/03/2004;1200;25.9;;;;;;;;
83714;12/03/2004;0000;;20.6;;;2.5;;;0.75;
83714;12/03/2004;1200;0;;;;;;;;
83714;13/03/2004;0000;;19.2;;;1.3;;;3.95;
83714;13/03/2004;1200;0;;;;;;;;
83714;14/03/2004;0000;;19.2;;;1;;;5.5;
83714;14/03/2004;1200;0.2;;;;;;;;
83714;15/03/2004;0000;;21.4;;;0.9;;;2.3;
83714;15/03/2004;1200;15.2;;;;;;;;
83714;16/03/2004;0000;;21.2;;;1.3;;;1.05;
83714;16/03/2004;1200;9.6;;;;;;;;
83714;17/03/2004;0000;;21.2;;;1.9;;;2.15;
83714;17/03/2004;1200;0;;;;;;;;
83714;18/03/2004;0000;;21.4;;;2.4;;;1.6;
83714;18/03/2004;1200;0;;;;;;;;
83714;19/03/2004;0000;;20;;;2;;;2.5;
83714;19/03/2004;1200;6.3;;;;;;;;
83714;20/03/2004;0000;;20.8;;;1;;;1.55;
83714;20/03/2004;1200;5.5;;;;;;;;
83714;21/03/2004;0000;;19.6;;;0.8;;;1.6;
83714;21/03/2004;1200;4.7;;;;;;;;
83714;22/03/2004;0000;;17.8;;;1.3;;;1.9;
83714;22/03/2004;1200;0;;;;;;;;
83714;23/03/2004;0000;;19.8;;;1.9;;;2.35;
83714;23/03/2004;1200;0.2;;;;;;;;
83714;24/03/2004;0000;;19.4;;;1.6;;;1.85;
83714;24/03/2004;1200;1.2;;;;;;;;
83714;25/03/2004;0000;;20.4;;;1.8;;;1.9;
83714;25/03/2004;1200;0;;;;;;;;
83714;26/03/2004;0000;;22.2;;;1.4;;;2.9;
83714;26/03/2004;1200;0;;;;;;;;
83714;27/03/2004;0000;;20.6;;;1.7;;;3.45;
83714;27/03/2004;1200;10.4;;;;;;;;
83714;28/03/2004;0000;;23.6;;;1.8;;;2.1;
83714;28/03/2004;1200;0;;;;;;;;
83714;29/03/2004;0000;;22.8;;;1.8;;;2.35;
83714;29/03/2004;1200;0;;;;;;;;
83714;30/03/2004;0000;;22.2;;;3.5;;;2.65;
83714;30/03/2004;1200;0;;;;;;;;
83714;31/03/2004;0000;;22.4;;;1;;;0.9;
83714;31/03/2004;1200;23.9;;;;;;;;
83714;01/04/2004;0000;;23.2;;;2;;;2.6;
83714;01/04/2004;1200;8.9;;;;;;;;
83714;02/04/2004;0000;;24.6;;;2;;;2.05;
83714;02/04/2004;1200;0;;;;;;;;
83714;03/04/2004;0000;;24.8;;;2.6;;;3.7;
83714;03/04/2004;1200;0;;;;;;;;
83714;04/04/2004;0000;;21.2;;;2.4;;;2.8;
83714;04/04/2004;1200;0;;;;;;;;
83714;05/04/2004;0000;;22.2;;;1.2;;;1.4;
83714;05/04/2004;1200;16.6;;;;;;;;
83714;06/04/2004;0000;;22.4;;;0.5;;;2.05;
83714;06/04/2004;1200;3.9;;;;;;;;
83714;07/04/2004;0000;;21.6;;;1.7;;;1.85;
83714;07/04/2004;1200;7.7;;;;;;;;
83714;08/04/2004;0000;;22.6;;;1.6;;;3.3;
83714;08/04/2004;1200;0.4;;;;;;;;
83714;09/04/2004;0000;;22.2;;;1.9;;;1.4;
83714;09/04/2004;1200;0;;;;;;;;
83714;10/04/2004;0000;;19.8;;;1.3;;;1.7;
83714;10/04/2004;1200;4.6;;;;;;;;
83714;11/04/2004;0000;;20.8;;;1;;;1.05;
83714;11/04/2004;1200;0;;;;;;;;
83714;12/04/2004;0000;;20.6;;;1;;;1.4;
83714;12/04/2004;1200;11.3;;;;;;;;
83714;13/04/2004;0000;;20.8;;;1;;;2.2;
83714;13/04/2004;1200;10.7;;;;;;;;
83714;14/04/2004;0000;;16;;;0.6;;;3.45;
83714;14/04/2004;1200;1.8;;;;;;;;
83714;15/04/2004;0000;;22.6;;;0.6;;;3.25;
83714;15/04/2004;1200;5.9;;;;;;;;
83714;16/04/2004;0000;;22;;;1.4;;;3.6;
83714;16/04/2004;1200;2.4;;;;;;;;
83714;17/04/2004;0000;;22.8;;;0.9;;;2.55;
83714;17/04/2004;1200;2.8;;;;;;;;
83714;18/04/2004;0000;;23.4;;;1.5;;;2.15;
83714;18/04/2004;1200;0;;;;;;;;
83714;19/04/2004;0000;;23.2;;;1;;;3.55;
83714;19/04/2004;1200;0;;;;;;;;
83714;20/04/2004;0000;;21.8;;;1.5;;;1.85;
83714;20/04/2004;1200;4.6;;;;;;;;
83714;21/04/2004;0000;;19.8;;;0.9;;;1.6;
83714;21/04/2004;1200;10;;;;;;;;
83714;22/04/2004;0000;;23.6;;;0.6;;;4.05;
83714;22/04/2004;1200;9.4;;;;;;;;
83714;23/04/2004;0000;;22;;;1.5;;;1.95;
83714;23/04/2004;1200;0;;;;;;;;
83714;24/04/2004;0000;;21.2;;;2;;;1.15;
83714;24/04/2004;1200;0;;;;;;;;
83714;25/04/2004;0000;;16.2;;;1;;;1.85;
83714;25/04/2004;1200;1.2;;;;;;;;
83714;26/04/2004;0000;;15.8;;;0.3;;;2.1;
83714;26/04/2004;1200;6.3;;;;;;;;
83714;27/04/2004;0000;;16.8;;;0.7;;;1.5;
83714;27/04/2004;1200;0;;;;;;;;
83714;28/04/2004;0000;;17.6;;;1.3;;;2.85;
83714;28/04/2004;1200;2;;;;;;;;
83714;29/04/2004;0000;;20;;;2.2;;;3.95;
83714;29/04/2004;1200;0;;;;;;;;
83714;30/04/2004;0000;;20.8;;;2.5;;;1.65;
83714;30/04/2004;1200;0;;;;;;;;
83714;01/05/2004;0000;;20;;;2;;;2.4;
83714;01/05/2004;1200;0;;;;;;;;
83714;02/05/2004;0000;;21;;;2;;;3.3;
83714;02/05/2004;1200;0;;;;;;;;
83714;03/05/2004;0000;;23.4;;;2;;;1.45;
83714;03/05/2004;1200;0;;;;;;;;
83714;04/05/2004;0000;;22.4;;;3;;;3.1;
83714;04/05/2004;1200;0;;;;;;;;
83714;05/05/2004;0000;;22.6;;;1.9;;;3.1;
83714;05/05/2004;1200;0;;;;;;;;
83714;06/05/2004;0000;;17.6;;;1;;;2.3;
83714;06/05/2004;1200;11.8;;;;;;;;
83714;07/05/2004;0000;;16.4;;;0.6;;;4.35;
83714;07/05/2004;1200;24.2;;;;;;;;
83714;08/05/2004;0000;;15.2;;;0.7;;;5.65;
83714;08/05/2004;1200;9.8;;;;;;;;
83714;09/05/2004;0000;;16.6;;;1.3;;;2.6;
83714;09/05/2004;1200;0;;;;;;;;
83714;10/05/2004;0000;;17.6;;;1;;;2.3;
83714;10/05/2004;1200;0;;;;;;;;
83714;11/05/2004;0000;;19.6;;;1.5;;;2.7;
83714;11/05/2004;1200;0;;;;;;;;
83714;12/05/2004;0000;;21.8;;;2;;;3.35;
83714;12/05/2004;1200;0;;;;;;;;
83714;13/05/2004;0000;;19.4;;;2;;;4.1;
83714;13/05/2004;1200;0;;;;;;;;
83714;14/05/2004;0000;;17;;;1.7;;;3.6;
83714;14/05/2004;1200;0.6;;;;;;;;
83714;15/05/2004;0000;;14.2;;;1.1;;;2.6;
83714;15/05/2004;1200;0;;;;;;;;
83714;16/05/2004;0000;;16.8;;;0.2;;;3.1;
83714;16/05/2004;1200;20.2;;;;;;;;
83714;17/05/2004;0000;;18.8;;;1.4;;;2.9;
83714;17/05/2004;1200;0.2;;;;;;;;
83714;18/05/2004;0000;;16.4;;;1.6;;;2.35;
83714;18/05/2004;1200;0;;;;;;;;
83714;19/05/2004;0000;;17.8;;0;0.7;;;2.85;
83714;19/05/2004;1200;1.9;;-0.3;;;;;;
83714;20/05/2004;0000;;15.2;;;0.8;;;1.55;
83714;20/05/2004;1200;0.6;;;;;;;;
83714;21/05/2004;0000;;15.4;;;0.7;;;1.8;
83714;21/05/2004;1200;0.4;;;;;;;;
83714;22/05/2004;0000;;17.2;;;0.8;;;2.05;
83714;22/05/2004;1200;10.9;;;;;;;;
83714;23/05/2004;0000;;14.2;;;0.7;;;5.1;
83714;23/05/2004;1200;0;;;;;;;;
83714;24/05/2004;0000;;20.2;;;0.7;;;1.3;
83714;24/05/2004;1200;0;;;;;;;;
83714;25/05/2004;0000;;15.8;;;1.1;;;2.55;
83714;25/05/2004;1200;6.5;;;;;;;;
83714;26/05/2004;0000;;11.7;;;0.5;;;2.6;
83714;26/05/2004;1200;16.4;;;;;;;;
83714;27/05/2004;0000;;14.6;;;2;;;0.75;
83714;27/05/2004;1200;0;;;;;;;;
83714;28/05/2004;0000;;15.6;;;1.5;;;1.15;
83714;28/05/2004;1200;0;;;;;;;;
83714;29/05/2004;0000;;13.8;;;1.5;;;4.6;
83714;29/05/2004;1200;0;;;;;;;;
83714;30/05/2004;0000;;19;;;0.5;;;3.85;
83714;30/05/2004;1200;0;;;;;;;;
83714;31/05/2004;0000;;18;;;1;;;0.75;
83714;31/05/2004;1200;7.3;;;;;;;;
83714;01/06/2004;0000;;18;;;1;;;2.1;
83714;01/06/2004;1200;16;;;;;;;;
83714;02/06/2004;0000;;18.6;;;1.1;;;2.35;
83714;02/06/2004;1200;0;;;;;;;;
83714;03/06/2004;0000;;12.6;;;0.9;;;2.8;
83714;03/06/2004;1200;15.2;;;;;;;;
83714;04/06/2004;0000;;12.1;;;1.1;;;1.85;
83714;04/06/2004;1200;23.2;;;;;;;;
83714;05/06/2004;0000;;12.6;;;0.6;;;2.5;
83714;05/06/2004;1200;6.4;;;;;;;;
83714;06/06/2004;0000;;16.6;;;0.2;;;3.05;
83714;06/06/2004;1200;2.2;;;;;;;;
83714;07/06/2004;0000;;16;;;1.5;;;1.55;
83714;07/06/2004;1200;0;;;;;;;;
83714;08/06/2004;0000;;17.4;;;1.5;;;3.3;
83714;08/06/2004;1200;0;;;;;;;;
83714;09/06/2004;0000;;16.6;;;2.3;;;1.8;
83714;09/06/2004;1200;0;;;;;;;;
83714;10/06/2004;0000;;19;;;1.3;;;3.1;
83714;10/06/2004;1200;1.4;;;;;;;;
83714;11/06/2004;0000;;18.8;;;1.8;;;4.65;
83714;11/06/2004;1200;0;;;;;;;;
83714;12/06/2004;0000;;18.8;;;2.1;;;2.2;
83714;12/06/2004;1200;0;;;;;;;;
83714;13/06/2004;0000;;14.2;;;0.7;;;2.05;
83714;13/06/2004;1200;8.6;;;;;;;;
83714;14/06/2004;0000;;17.2;;;0.6;;;3;
83714;14/06/2004;1200;0;;;;;;;;
83714;15/06/2004;0000;;13;;;1.5;;;2.05;
83714;15/06/2004;1200;0.2;;;;;;;;
83714;16/06/2004;0000;;18;;;0.5;;;1.1;
83714;16/06/2004;1200;6;;;;;;;;
83714;17/06/2004;0000;;18.4;;;2.2;;;1.85;
83714;17/06/2004;1200;0;;;;;;;;
83714;18/06/2004;0000;;17.4;;;2.2;;;0.6;
83714;18/06/2004;1200;0;;;;;;;;
83714;19/06/2004;0000;;18.4;;;2;;;1.05;
83714;19/06/2004;1200;0;;;;;;;;
83714;20/06/2004;0000;;17.8;;;1.8;;;3.35;
83714;20/06/2004;1200;0;;;;;;;;
83714;21/06/2004;0000;;16.6;;;2;;;1.55;
83714;21/06/2004;1200;0;;;;;;;;
83714;22/06/2004;0000;;18;;;2;;;1.4;
83714;22/06/2004;1200;0;;;;;;;;
83714;23/06/2004;0000;;18.8;;;1.8;;;1.25;
83714;23/06/2004;1200;0;;;;;;;;
83714;24/06/2004;0000;;18;;;1.9;;;2.35;
83714;24/06/2004;1200;0;;;;;;;;
83714;25/06/2004;0000;;18.2;;;1.1;;;2.9;
83714;25/06/2004;1200;0.2;;;;;;;;
83714;26/06/2004;0000;;20;;;1.2;;;1.9;
83714;26/06/2004;1200;0;;;;;;;;
83714;27/06/2004;0000;;19.4;;;1.5;;;3.3;
83714;27/06/2004;1200;0;;;;;;;;
83714;28/06/2004;0000;;18.6;;;1.4;;;1.05;
83714;28/06/2004;1200;0;;;;;;;;
83714;29/06/2004;0000;;20.8;;;1;;;2.4;
83714;29/06/2004;1200;0;;;;;;;;
83714;30/06/2004;0000;;20.6;;;2.8;;;2.3;
83714;30/06/2004;1200;0;;;;;;;;
83714;01/07/2004;0000;;18.8;;;1.5;;;1.75;
83714;01/07/2004;1200;0;;;;;;;;
83714;02/07/2004;0000;;20.2;;;1.3;;;3.25;
83714;02/07/2004;1200;0;;;;;;;;
83714;03/07/2004;0000;;20.6;;;1.6;;;1.5;
83714;03/07/2004;1200;0;;;;;;;;
83714;04/07/2004;0000;;20.4;;;2;;;0.2;
83714;04/07/2004;1200;0;;;;;;;;
83714;05/07/2004;0000;;19.8;;;1.4;;;1;
83714;05/07/2004;1200;0;;;;;;;;
83714;06/07/2004;0000;;19.6;;;1.8;;;1.15;
83714;06/07/2004;1200;0;;;;;;;;
83714;07/07/2004;0000;;18.6;;;1.6;;;1.85;
83714;07/07/2004;1200;0;;;;;;;;
83714;08/07/2004;0000;;17.4;;;2.4;;;4.65;
83714;08/07/2004;1200;0;;;;;;;;
83714;09/07/2004;0000;;14.2;;;1.6;;;0.95;
83714;09/07/2004;1200;4.2;;;;;;;;
83714;10/07/2004;0000;;17.6;;;1;;;7.75;
83714;10/07/2004;1200;2;;;;;;;;
83714;11/07/2004;0000;;11.9;;;1.5;;;0.3;
83714;11/07/2004;1200;21.8;;;;;;;;
83714;12/07/2004;0000;;15.2;;;0.5;;;3.1;
83714;12/07/2004;1200;0;;;;;;;;
83714;13/07/2004;0000;;17;;;1.6;;;3.05;
83714;13/07/2004;1200;0;;;;;;;;
83714;14/07/2004;0000;;19.4;;;0.9;;;4;
83714;14/07/2004;1200;0.4;;;;;;;;
83714;15/07/2004;0000;;20;;;1.5;;;3.85;
83714;15/07/2004;1200;0;;;;;;;;
83714;16/07/2004;0000;;19.8;;;1.1;;;2.25;
83714;16/07/2004;1200;0;;;;;;;;
83714;17/07/2004;0000;;12.2;;;1.4;;;1.7;
83714;17/07/2004;1200;5.4;;;;;;;;
83714;18/07/2004;0000;;11.7;;;0.2;;;2.05;
83714;18/07/2004;1200;1.9;;;;;;;;
83714;19/07/2004;0000;;9.5;;;0.3;;;2.15;
83714;19/07/2004;1200;13.3;;;;;;;;
83714;20/07/2004;0000;;9.5;;;0.5;;;3.5;
83714;20/07/2004;1200;39.1;;;;;;;;
83714;21/07/2004;0000;;9.3;;;0.4;;;2.9;
83714;21/07/2004;1200;4.4;;;;;;;;
83714;22/07/2004;0000;;9.1;;;0.6;;;3.55;
83714;22/07/2004;1200;1.2;;;;;;;;
83714;23/07/2004;0000;;10.5;;;1;;;5.2;
83714;23/07/2004;1200;1.5;;;;;;;;
83714;24/07/2004;0000;;14.6;;;1.6;;;3.2;
83714;24/07/2004;1200;0;;;;;;;;
83714;25/07/2004;0000;;15;;;2.6;;;2.9;
83714;25/07/2004;1200;0;;;;;;;;
83714;26/07/2004;0000;;17.4;;;2;;;1.25;
83714;26/07/2004;1200;0;;;;;;;;
83714;27/07/2004;0000;;18;;;1.7;;;2.2;
83714;27/07/2004;1200;0;;;;;;;;
83714;28/07/2004;0000;;17.4;;;1.5;;;2.85;
83714;28/07/2004;1200;0;;;;;;;;
83714;29/07/2004;0000;;17.8;;;2;;;7;
83714;29/07/2004;1200;0;;;;;;;;
83714;30/07/2004;0000;;17.2;;;1.5;;;;
83714;30/07/2004;1200;0;;;;;;;;
83714;31/07/2004;0000;;17.4;;;1.9;;;2.7;
83714;31/07/2004;1200;0;;;;;;;;
83714;01/08/2004;0000;;18;;;2.6;;;5.35;
83714;01/08/2004;1200;0;;;;;;;;
83714;02/08/2004;0000;;20;;;4;;;2.7;
83714;02/08/2004;1200;0;;;;;;;;
83714;03/08/2004;0000;;19.8;;;3.5;;;2.2;
83714;03/08/2004;1200;0;;;;;;;;
83714;04/08/2004;0000;;19;;;2.8;;;2.7;
83714;04/08/2004;1200;0;;;;;;;;
83714;05/08/2004;0000;;19.6;;;1.7;;;2.75;
83714;05/08/2004;1200;0;;;;;;;;
83714;06/08/2004;0000;;20.2;;;3.5;;;3.85;
83714;06/08/2004;1200;0;;;;;;;;
83714;07/08/2004;0000;;18.6;;;3;;;1.55;
83714;07/08/2004;1200;0;;;;;;;;
83714;08/08/2004;0000;;14.8;;;2;;;1.45;
83714;08/08/2004;1200;0;;;;;;;;
83714;09/08/2004;0000;;14.6;;;0.7;;;2.45;
83714;09/08/2004;1200;0;;;;;;;;
83714;10/08/2004;0000;;15.2;;;2.3;;;1;
83714;10/08/2004;1200;0;;;;;;;;
83714;11/08/2004;0000;;18.6;;;1.7;;;1.55;
83714;11/08/2004;1200;0;;;;;;;;
83714;12/08/2004;0000;;12.2;;;3.1;;;2.3;
83714;12/08/2004;1200;0;;;;;;;;
83714;13/08/2004;0000;;12.2;;;2;;;3.75;
83714;13/08/2004;1200;0;;;;;;;;
83714;14/08/2004;0000;;15.8;;;1.7;;;4.25;
83714;14/08/2004;1200;0;;;;;;;;
83714;15/08/2004;0000;;18.4;;;3;;;3.4;
83714;15/08/2004;1200;0;;;;;;;;
83714;16/08/2004;0000;;18.8;;;1.6;;;3.1;
83714;16/08/2004;1200;0;;;;;;;;
83714;17/08/2004;0000;;21.2;;;2.9;;;2.55;
83714;17/08/2004;1200;0;;;;;;;;
83714;18/08/2004;0000;;22.6;;;3;;;1.6;
83714;18/08/2004;1200;0;;;;;;;;
83714;19/08/2004;0000;;23.8;;;3;;;1.35;
83714;19/08/2004;1200;0;;;;;;;;
83714;20/08/2004;0000;;24.4;;;3.5;;;2.95;
83714;20/08/2004;1200;0;;;;;;;;
83714;21/08/2004;0000;;25.2;;;3;;;2.85;
83714;21/08/2004;1200;0;;;;;;;;
83714;22/08/2004;0000;;24.4;;;4;;;1.95;
83714;22/08/2004;1200;0;;;;;;;;
83714;23/08/2004;0000;;23.2;;;3.7;;;2.35;
83714;23/08/2004;1200;0;;;;;;;;
83714;24/08/2004;0000;;22.4;;;4.3;;;1.1;
83714;24/08/2004;1200;0;;;;;;;;
83714;25/08/2004;0000;;23.8;;;2.4;;;1.85;
83714;25/08/2004;1200;0;;;;;;;;
83714;26/08/2004;0000;;24;;;3.6;;;1.7;
83714;26/08/2004;1200;0;;;;;;;;
83714;27/08/2004;0000;;22.8;;;2;;;2.9;
83714;27/08/2004;1200;0;;;;;;;;
83714;28/08/2004;0000;;20;;;2.8;;;3.25;
83714;28/08/2004;1200;7;;;;;;;;
83714;29/08/2004;0000;;20;;;2.2;;;1.55;
83714;29/08/2004;1200;0.6;;;;;;;;
83714;30/08/2004;0000;;21.8;;;2.5;;;1.45;
83714;30/08/2004;1200;0;;;;;;;;
83714;31/08/2004;0000;;23.4;;;4.5;;;2.25;
83714;31/08/2004;1200;0;;;;;;;;
83714;01/09/2004;0000;;24.6;;;6.5;;;3.2;
83714;01/09/2004;1200;0;;;;;;;;
83714;02/09/2004;0000;;25.6;;;1.5;;;2.6;
83714;02/09/2004;1200;0;;;;;;;;
83714;03/09/2004;0000;;24;;;4.5;;;1.65;
83714;03/09/2004;1200;0;;;;;;;;
83714;04/09/2004;0000;;22.8;;;4.9;;;2.9;
83714;04/09/2004;1200;0;;;;;;;;
83714;05/09/2004;0000;;23.4;;;3.3;;;1.8;
83714;05/09/2004;1200;0;;;;;;;;
83714;06/09/2004;0000;;25.2;;;4.3;;;2.7;
83714;06/09/2004;1200;0;;;;;;;;
83714;07/09/2004;0000;;25.8;;;5;;;2.6;
83714;07/09/2004;1200;0;;;;;;;;
83714;08/09/2004;0000;;26;;;4.5;;;1.8;
83714;08/09/2004;1200;0;;;;;;;;
83714;09/09/2004;0000;;26.8;;;5;;;1.55;
83714;09/09/2004;1200;0;;;;;;;;
83714;10/09/2004;0000;;26.4;;;5;;;2.35;
83714;10/09/2004;1200;0;;;;;;;;
83714;11/09/2004;0000;;24.6;;;5.5;;;5;
83714;11/09/2004;1200;0;;;;;;;;
83714;12/09/2004;0000;;18;;;4;;;2.85;
83714;12/09/2004;1200;0;;;;;;;;
83714;13/09/2004;0000;;21.8;;;2;;;4.05;
83714;13/09/2004;1200;0;;;;;;;;
83714;14/09/2004;0000;;24;;;4;;;4.4;
83714;14/09/2004;1200;0;;;;;;;;
83714;15/09/2004;0000;;20.8;;;4.5;;;6.95;
83714;15/09/2004;1200;0;;;;;;;;
83714;16/09/2004;0000;;22.4;;;3.5;;;2.65;
83714;16/09/2004;1200;0;;;;;;;;
83714;17/09/2004;0000;;22.8;;;2;;;2.9;
83714;17/09/2004;1200;0;;;;;;;;
83714;18/09/2004;0000;;24.9;;;2.3;;;2.9;
83714;18/09/2004;1200;3;;;;;;;;
83714;19/09/2004;0000;;23;;;1.9;;;2.95;
83714;19/09/2004;1200;9.2;;;;;;;;
83714;20/09/2004;0000;;24.6;;;2.3;;;3.15;
83714;20/09/2004;1200;0;;;;;;;;
83714;21/09/2004;0000;;25.6;;;3;;;3.3;
83714;21/09/2004;1200;0;;;;;;;;
83714;22/09/2004;0000;;26.4;;;4;;;2.8;
83714;22/09/2004;1200;0;;;;;;;;
83714;23/09/2004;0000;;26.4;;;4.5;;;3.1;
83714;23/09/2004;1200;0;;;;;;;;
83714;24/09/2004;0000;;27.8;;;4.6;;;2.6;
83714;24/09/2004;1200;0;;;;;;;;
83714;25/09/2004;0000;;27.6;;;5.5;;;3.1;
83714;25/09/2004;1200;0;;;;;;;;
83714;26/09/2004;0000;;27.6;;;4;;;2.45;
83714;26/09/2004;1200;0;;;;;;;;
83714;27/09/2004;0000;;28.4;;;4;;;1.5;
83714;27/09/2004;1200;0;;;;;;;;
83714;28/09/2004;0000;;28.4;;;4;;;3.3;
83714;28/09/2004;1200;0.6;;;;;;;;
83714;29/09/2004;0000;;26.8;;;2.5;;;4.5;
83714;29/09/2004;1200;0;;;;;;;;
83714;30/09/2004;0000;;18.8;;;5;;;2.2;
83714;30/09/2004;1200;2.2;;;;;;;;
83714;01/10/2004;0000;;14.2;;;1;;;3.8;
83714;01/10/2004;1200;0;;;;;;;;
83714;02/10/2004;0000;;19;;;0.5;;;4.7;
83714;02/10/2004;1200;10.8;;;;;;;;
83714;03/10/2004;0000;;14.2;;;0.8;;;1.35;
83714;03/10/2004;1200;24.5;;;;;;;;
83714;04/10/2004;0000;;17.2;;;0.7;;;1.95;
83714;04/10/2004;1200;23.8;;;;;;;;
83714;05/10/2004;0000;;20;;;1.4;;;2;
83714;05/10/2004;1200;0;;;;;;;;
83714;06/10/2004;0000;;14.2;;;1.6;;;2.05;
83714;06/10/2004;1200;0;;;;;;;;
83714;07/10/2004;0000;;16.2;;;1;;;2.25;
83714;07/10/2004;1200;1;;;;;;;;
83714;08/10/2004;0000;;21.2;;;3;;;1.3;
83714;08/10/2004;1200;0;;;;;;;;
83714;09/10/2004;0000;;25.6;;;5;;;4.3;
83714;09/10/2004;1200;0;;;;;;;;
83714;10/10/2004;0000;;25.4;;;6.4;;;3.75;
83714;10/10/2004;1200;0;;;;;;;;
83714;11/10/2004;0000;;19.2;;;2.6;;;3.55;
83714;11/10/2004;1200;22.2;;;;;;;;
83714;12/10/2004;0000;;20.6;;;1;;;2.35;
83714;12/10/2004;1200;0.6;;;;;;;;
83714;13/10/2004;0000;;20.6;;;0.5;;;2.75;
83714;13/10/2004;1200;3.7;;;;;;;;
83714;14/10/2004;0000;;20.4;;;1.3;;;1.35;
83714;14/10/2004;1200;15;;;;;;;;
83714;15/10/2004;0000;;21;;;0.7;;;3.1;
83714;15/10/2004;1200;0;;;;;;;;
83714;16/10/2004;0000;;23.4;;;0.7;;;4.65;
83714;16/10/2004;1200;16.2;;;;;;;;
83714;17/10/2004;0000;;18.6;;;1.5;;;3;
83714;17/10/2004;1200;1;;;;;;;;
83714;18/10/2004;0000;;19.8;;;1.3;;;2.8;
83714;18/10/2004;1200;7.6;;;;;;;;
83714;19/10/2004;0000;;20;;;1;;;3.5;
83714;19/10/2004;1200;20.2;;;;;;;;
83714;20/10/2004;0000;;14.4;;;1;;;3.2;
83714;20/10/2004;1200;13.1;;;;;;;;
83714;21/10/2004;0000;;17.2;;;0.5;;;3.35;
83714;21/10/2004;1200;0.6;;;;;;;;
83714;22/10/2004;0000;;22.8;;;1.5;;;3;
83714;22/10/2004;1200;0;;;;;;;;
83714;23/10/2004;0000;;25;;;2.5;;;3.3;
83714;23/10/2004;1200;0;;;;;;;;
83714;24/10/2004;0000;;21.8;;;2;;;5.05;
83714;24/10/2004;1200;0;;;;;;;;
83714;25/10/2004;0000;;20.4;;;2;;;3.8;
83714;25/10/2004;1200;8.2;;;;;;;;
83714;26/10/2004;0000;;21.6;;;1.2;;;1.7;
83714;26/10/2004;1200;17.6;;;;;;;;
83714;27/10/2004;0000;;22.8;;;0.8;;;4.05;
83714;27/10/2004;1200;8;;;;;;;;
83714;28/10/2004;0000;;20.2;;;2.8;;;2;
83714;28/10/2004;1200;0;;;;;;;;
83714;29/10/2004;0000;;23.2;;;2.2;;;2.4;
83714;29/10/2004;1200;0;;;;;;;;
83714;30/10/2004;0000;;25.2;;;2.9;;;2.5;
83714;30/10/2004;1200;0;;;;;;;;
83714;31/10/2004;0000;;25.2;;;4;;;3.9;
83714;31/10/2004;1200;0;;;;;;;;
83714;01/11/2004;0000;;24;;;3.4;;;3.75;
83714;01/11/2004;1200;0;;;;;;;;
83714;02/11/2004;0000;;23.6;;;1.3;;;3.45;
83714;02/11/2004;1200;10.4;;;;;;;;
83714;03/11/2004;0000;;26.2;;;2.3;;;4.2;
83714;03/11/2004;1200;0;;;;;;;;
83714;04/11/2004;0000;;24.6;;;3;;;2.1;
83714;04/11/2004;1200;0;;;;;;;;
83714;05/11/2004;0000;;22;;;2.4;;;3.85;
83714;05/11/2004;1200;9.2;;;;;;;;
83714;06/11/2004;0000;;22.6;;;1.1;;;2.25;
83714;06/11/2004;1200;10.2;;;;;;;;
83714;07/11/2004;0000;;16.8;;;1.1;;;1.85;
83714;07/11/2004;1200;12;;;;;;;;
83714;08/11/2004;0000;;20.4;;;1;;;1.95;
83714;08/11/2004;1200;0;;;;;;;;
83714;09/11/2004;0000;;24.8;;;1.2;;;2.8;
83714;09/11/2004;1200;0;;;;;;;;
83714;10/11/2004;0000;;25.8;;;3.2;;;2.55;
83714;10/11/2004;1200;0;;;;;;;;
83714;11/11/2004;0000;;24;;;3.5;;;3.65;
83714;11/11/2004;1200;0;;;;;;;;
83714;12/11/2004;0000;;19.8;;;2.7;;;6.55;
83714;12/11/2004;1200;6.2;;;;;;;;
83714;13/11/2004;0000;;20;;;3.3;;;1.75;
83714;13/11/2004;1200;0;;;;;;;;
